mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__C,param_classifier__gamma,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
12.591856956481934,0.7873837417416146,12.585674285888672,0.4932631510674687,1.0,scale,"{'classifier__C': 1, 'classifier__gamma': 'scale'}",0.918712250413686,0.9352349561055763,0.9292347751563279,0.9277273272251968,0.006829067788700971,6
17.414572715759277,0.14929969247275254,16.07617489496867,0.11531190252007022,1.0,1e-05,"{'classifier__C': 1, 'classifier__gamma': 1e-05}",0.8055267010680254,0.8416854284669194,0.8332680166975562,0.8268267154108336,0.0154484338683383,13
11.525009234746298,0.35894378022386775,10.854113578796387,0.7396682046419102,1.0,0.0001,"{'classifier__C': 1, 'classifier__gamma': 0.0001}",0.8879695609177638,0.9112692135480739,0.907707917532846,0.9023155639995611,0.010247814747357127,11
22.678364753723145,0.708377097037106,15.195229768753052,0.3920359725012677,1.0,0.001,"{'classifier__C': 1, 'classifier__gamma': 0.001}",0.9111746933721283,0.9072272334174285,0.9168941263978146,0.9117653510624572,0.003968531412157246,9
33.31518586476644,1.0503889782646878,20.478023687998455,1.1032223016978964,1.0,0.01,"{'classifier__C': 1, 'classifier__gamma': 0.01}",0.3736361368799975,0.33759959472793977,0.3440452965854392,0.3517603427311255,0.015690751954401054,23
16.010740836461384,1.102063302835816,12.808725118637085,0.7268988159395107,10.0,scale,"{'classifier__C': 10, 'classifier__gamma': 'scale'}",0.9313551532570369,0.9486358853294254,0.935937449406827,0.9386428293310964,0.0073095934971515245,2
9.456113258997599,0.63001051698152,9.889049291610718,0.8100609512457444,10.0,1e-05,"{'classifier__C': 10, 'classifier__gamma': 1e-05}",0.8886040164831849,0.9194302256588802,0.905102669525846,0.9043789705559705,0.012595147165613168,10
7.641766309738159,1.3540393839054596,8.896732091903687,0.5151562034897122,10.0,0.0001,"{'classifier__C': 10, 'classifier__gamma': 0.0001}",0.9325319902355393,0.945927645371679,0.9333945929582774,0.9372847428551653,0.006121592592171204,4
25.89052152633667,0.6536386753908328,15.313848654429117,0.3373937977822663,10.0,0.001,"{'classifier__C': 10, 'classifier__gamma': 0.001}",0.9192284963416174,0.9193778154032639,0.9248947143544362,0.9211670086997725,0.0026365907445539513,7
30.886263608932495,0.679583076432994,19.866249640782673,0.5648221835294491,10.0,0.01,"{'classifier__C': 10, 'classifier__gamma': 0.01}",0.42126181586923056,0.37987003689762155,0.379485246610159,0.39353903312567035,0.019603597087886882,20
13.756112098693848,0.5231880859866601,11.981420516967773,0.45296571483701403,100.0,scale,"{'classifier__C': 100, 'classifier__gamma': 'scale'}",0.9313551532570369,0.9486358853294254,0.935937449406827,0.9386428293310964,0.0073095934971515245,2
8.021788199742636,0.6796450876785328,6.331161816914876,0.12927913031882407,100.0,1e-05,"{'classifier__C': 100, 'classifier__gamma': 1e-05}",0.9305823546751626,0.9385053278419905,0.9326900463477503,0.9339259096216344,0.0033505118488941746,5
9.354203701019287,0.06582779884802951,7.726590712865193,0.4645333889788072,100.0,0.0001,"{'classifier__C': 100, 'classifier__gamma': 0.0001}",0.9332247950129862,0.9532601943805373,0.9352786153625738,0.9405878682520324,0.00899983079979788,1
24.29631280899048,1.1613287002191623,15.68041475613912,0.29296601588482546,100.0,0.001,"{'classifier__C': 100, 'classifier__gamma': 0.001}",0.9192284963416174,0.9193778154032639,0.9248947143544362,0.9211670086997725,0.0026365907445539513,7
29.502463897069294,3.014406036338995,16.675141890843708,3.854613278850064,100.0,0.01,"{'classifier__C': 100, 'classifier__gamma': 0.01}",0.42126181586923056,0.37987003689762155,0.379485246610159,0.39353903312567035,0.019603597087886882,20
